#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 360 128
# Band-Index:    1
   7.47515    -64.363085
   7.46581    -64.363088
   7.45648    -64.363086
   7.44714    -64.363085
   7.43781    -64.363085
   7.42847    -64.363084
   7.41914    -64.363084
   7.40980    -64.363084
   7.40047    -64.363084
   7.39113    -64.363088
   7.38180    -64.363086
   7.37246    -64.363085
   7.36313    -64.363087
   7.35379    -64.363087
   7.34446    -64.363087
   7.33512    -64.363088
   7.32579    -64.363088
   7.31645    -64.363089
   7.30711    -64.363090
   7.29778    -64.363090
   7.29778    -64.363184
   7.28844    -64.363185
   7.27911    -64.363185
   7.26977    -64.363185
   7.26044    -64.363185
   7.25110    -64.363183
   7.24177    -64.363183
   7.23243    -64.363183
   7.22310    -64.363183
   7.21376    -64.363184
   7.20443    -64.363188
   7.19509    -64.363188
   7.18576    -64.363188
   7.17642    -64.363187
   7.16709    -64.363187
   7.15775    -64.363188
   7.14841    -64.363189
   7.13908    -64.363189
   7.12974    -64.363188
   7.12041    -64.363190
   7.11107    -64.363190
   7.10174    -64.363187
   7.09240    -64.363188
   7.08307    -64.363187
   7.07373    -64.363186
   7.06440    -64.363187
   7.05506    -64.363187
   7.04573    -64.363186
   7.03639    -64.363186
   7.02706    -64.363185
   7.02706    -64.370479
   7.01772    -64.370428
   7.00838    -64.370377
   6.99905    -64.370326
   6.98971    -64.370278
   6.98038    -64.370227
   6.97104    -64.370173
   6.96171    -64.370122
   6.95237    -64.370073
   6.94304    -64.370023
   6.93370    -64.369975
   6.92437    -64.369929
   6.91503    -64.369884
   6.90570    -64.369840
   6.89636    -64.369797
   6.88703    -64.369756
   6.87769    -64.369716
   6.86836    -64.369680
   6.85902    -64.369646
   6.84968    -64.369614
   6.84035    -64.369584
   6.83101    -64.369559
   6.82168    -64.369540
   6.81234    -64.369520
   6.80301    -64.369502
   6.79367    -64.369487
   6.78434    -64.369476
   6.77500    -64.369466
   6.76567    -64.369462
   6.75633    -64.369460
   6.75633    -64.370602
   6.73092    -64.370602
   6.70551    -64.370603
   6.68010    -64.370598
   6.65469    -64.370595
   6.62928    -64.370591
   6.60387    -64.370584
   6.57846    -64.370579
   6.55305    -64.370574
   6.52764    -64.370568
   6.50223    -64.370562
   6.47682    -64.370557
   6.45141    -64.370548
   6.42601    -64.370543
   6.40060    -64.370542
   6.37519    -64.370535
   6.34978    -64.370525
   6.32437    -64.370519
   6.29896    -64.370511
   6.27355    -64.370507
   6.24814    -64.370502
   6.22273    -64.370499
   6.19732    -64.370497
   6.17191    -64.370492
   6.14650    -64.370486
   6.12109    -64.370488
   6.09568    -64.370484
   6.07027    -64.370480
   6.04486    -64.370479
   6.01945    -64.370479
   6.01945    -64.370479
   5.98895    -64.370464
   5.95845    -64.370418
   5.92795    -64.370339
   5.89745    -64.370235
   5.86695    -64.370103
   5.83645    -64.369940
   5.80594    -64.369751
   5.77544    -64.369531
   5.74494    -64.369292
   5.71444    -64.369026
   5.68394    -64.368743
   5.65344    -64.368443
   5.62294    -64.368123
   5.59244    -64.367790
   5.56194    -64.367443
   5.53144    -64.367083
   5.50094    -64.366718
   5.47044    -64.366345
   5.43994    -64.365973
   5.40944    -64.365597
   5.37894    -64.365225
   5.34843    -64.364858
   5.31793    -64.364503
   5.28743    -64.364160
   5.25693    -64.363836
   5.22643    -64.363549
   5.19593    -64.363311
   5.16543    -64.363144
   5.13493    -64.363089
   5.13493    -64.363089
   5.10952    -64.363085
   5.08411    -64.363085
   5.05870    -64.363086
   5.03329    -64.363089
   5.00788    -64.363090
   4.98247    -64.363098
   4.95706    -64.363100
   4.93165    -64.363104
   4.90624    -64.363108
   4.88083    -64.363115
   4.85542    -64.363120
   4.83001    -64.363124
   4.80460    -64.363124
   4.77919    -64.363133
   4.75378    -64.363139
   4.72837    -64.363143
   4.70296    -64.363149
   4.67755    -64.363154
   4.65214    -64.363161
   4.62674    -64.363164
   4.60133    -64.363168
   4.57592    -64.363170
   4.55051    -64.363171
   4.52510    -64.363180
   4.49969    -64.363181
   4.47428    -64.363183
   4.44887    -64.363186
   4.42346    -64.363185
   4.39805    -64.363185
   4.39805    -64.363185
   4.36755    -64.363247
   4.33705    -64.363413
   4.30655    -64.363651
   4.27604    -64.363943
   4.24554    -64.364268
   4.21504    -64.364611
   4.18454    -64.364966
   4.15404    -64.365338
   4.12354    -64.365711
   4.09304    -64.366089
   4.06254    -64.366466
   4.03204    -64.366836
   4.00154    -64.367200
   3.97104    -64.367556
   3.94054    -64.367904
   3.91004    -64.368240
   3.87954    -64.368563
   3.84904    -64.368868
   3.81853    -64.369151
   3.78803    -64.369417
   3.75753    -64.369659
   3.72703    -64.369875
   3.69653    -64.370067
   3.66603    -64.370229
   3.63553    -64.370359
   3.60503    -64.370465
   3.57453    -64.370544
   3.54403    -64.370587
   3.51353    -64.370602
   3.51353    -64.370602
   3.50419    -64.370551
   3.49486    -64.370501
   3.48552    -64.370450
   3.47619    -64.370399
   3.46685    -64.370350
   3.45752    -64.370299
   3.44818    -64.370250
   3.43885    -64.370200
   3.42951    -64.370151
   3.42017    -64.370103
   3.41084    -64.370054
   3.40150    -64.370009
   3.39217    -64.369964
   3.38283    -64.369921
   3.37350    -64.369880
   3.36416    -64.369841
   3.35483    -64.369809
   3.34549    -64.369776
   3.33616    -64.369744
   3.32682    -64.369710
   3.31749    -64.369684
   3.30815    -64.369660
   3.29882    -64.369637
   3.28948    -64.369619
   3.28015    -64.369604
   3.27081    -64.369592
   3.26147    -64.369585
   3.25214    -64.369578
   3.24280    -64.369577
   3.24280    -64.369577
   3.21739    -64.369575
   3.19198    -64.369576
   3.16657    -64.369570
   3.14116    -64.369570
   3.11576    -64.369569
   3.09035    -64.369567
   3.06494    -64.369563
   3.03953    -64.369559
   3.01412    -64.369554
   2.98871    -64.369556
   2.96330    -64.369551
   2.93789    -64.369541
   2.91248    -64.369536
   2.88707    -64.369529
   2.86166    -64.369521
   2.83625    -64.369515
   2.81084    -64.369502
   2.78543    -64.369493
   2.76002    -64.369488
   2.73461    -64.369484
   2.70920    -64.369483
   2.68379    -64.369479
   2.65838    -64.369474
   2.63297    -64.369469
   2.60756    -64.369464
   2.58215    -64.369461
   2.55674    -64.369459
   2.53133    -64.369460
   2.50592    -64.369460
   2.50592    -64.369460
   2.47542    -64.369443
   2.44492    -64.369397
   2.41442    -64.369320
   2.38392    -64.369212
   2.35342    -64.369072
   2.32292    -64.368904
   2.29242    -64.368713
   2.26192    -64.368493
   2.23142    -64.368256
   2.20091    -64.367991
   2.17041    -64.367705
   2.13991    -64.367392
   2.10941    -64.367068
   2.07891    -64.366728
   2.04841    -64.366379
   2.01791    -64.366023
   1.98741    -64.365647
   1.95691    -64.365271
   1.92641    -64.364877
   1.89591    -64.364491
   1.86541    -64.364105
   1.83491    -64.363719
   1.80441    -64.363333
   1.77391    -64.362955
   1.74340    -64.362587
   1.71290    -64.362227
   1.68240    -64.362471
   1.65190    -64.362772
   1.62140    -64.363090
   1.62140    -64.363090
   1.59599    -64.363090
   1.57058    -64.363089
   1.54517    -64.363091
   1.51976    -64.363096
   1.49435    -64.363098
   1.46894    -64.363101
   1.44353    -64.363103
   1.41812    -64.363111
   1.39271    -64.363117
   1.36730    -64.363120
   1.34189    -64.363126
   1.31649    -64.363129
   1.29108    -64.363133
   1.26567    -64.363137
   1.24026    -64.363140
